"";"sg_empresa_icao";"nm_empresa";"sg_icao_origem";"sg_icao_destino";"sg_equipamento_icao";"nr_assentos_ofertados";"dt_partida_prevista_bsb";"hr_partida_prevista_bsb";"dt_chegada_prevista_bsb";"hr_chegada_prevista_bsb";"nr_voo";"semana";"h";"turno";"rota";"semana_chegada";"h_chegada";"turno_chegada";"embarques_preditos";"excedente";"saldo";"id_linha";"data_atualizacao"
"3922";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLE";"SBCF";"AT76";70;2023-02-08;"15:55:00";2023-02-08;"18:15:00";"4196";"quarta-feira";15;"tarde";"SBLE-SBCF";"quarta-feira";18;"noite";30;40;30;3922;2023-02-08 04:18:46
"3923";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLE";"SBCF";"AT76";70;2023-02-12;"15:55:00";2023-02-12;"18:15:00";"4196";"domingo";15;"tarde";"SBLE-SBCF";"domingo";18;"noite";34;36;34;3923;2023-02-08 04:18:46
"3924";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-08;"12:15:00";2023-02-08;"13:20:00";"4191";"quarta-feira";12;"tarde";"SBLO-SBCT";"quarta-feira";13;"tarde";46;24;46;3924;2023-02-08 04:18:46
"3925";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-08;"16:25:00";2023-02-08;"17:30:00";"4757";"quarta-feira";16;"tarde";"SBLO-SBCT";"quarta-feira";17;"tarde";46;24;46;3925;2023-02-08 04:18:46
"3926";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-08;"20:25:00";2023-02-08;"21:30:00";"4759";"quarta-feira";20;"noite";"SBLO-SBCT";"quarta-feira";21;"noite";40;30;40;3926;2023-02-08 04:18:46
"3927";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-09;"08:00:00";2023-02-09;"09:05:00";"4754";"quinta-feira";8;"manha";"SBLO-SBCT";"quinta-feira";9;"manha";47;23;47;3927;2023-02-08 04:18:46
"3928";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-09;"12:15:00";2023-02-09;"13:20:00";"4191";"quinta-feira";12;"tarde";"SBLO-SBCT";"quinta-feira";13;"tarde";47;23;47;3928;2023-02-08 04:18:46
"3929";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-09;"16:25:00";2023-02-09;"17:30:00";"4757";"quinta-feira";16;"tarde";"SBLO-SBCT";"quinta-feira";17;"tarde";47;23;47;3929;2023-02-08 04:18:46
"3930";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-09;"20:25:00";2023-02-09;"21:30:00";"4759";"quinta-feira";20;"noite";"SBLO-SBCT";"quinta-feira";21;"noite";41;29;41;3930;2023-02-08 04:18:46
"3931";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-10;"08:00:00";2023-02-10;"09:05:00";"4754";"sexta-feira";8;"manha";"SBLO-SBCT";"sexta-feira";9;"manha";48;22;48;3931;2023-02-08 04:18:46
"3932";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-10;"12:15:00";2023-02-10;"13:20:00";"4191";"sexta-feira";12;"tarde";"SBLO-SBCT";"sexta-feira";13;"tarde";48;22;48;3932;2023-02-08 04:18:46
"3933";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-10;"16:25:00";2023-02-10;"17:30:00";"4757";"sexta-feira";16;"tarde";"SBLO-SBCT";"sexta-feira";17;"tarde";48;22;48;3933;2023-02-08 04:18:46
"3934";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-10;"20:25:00";2023-02-10;"21:30:00";"4759";"sexta-feira";20;"noite";"SBLO-SBCT";"sexta-feira";21;"noite";42;28;42;3934;2023-02-08 04:18:46
"3935";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-11;"08:00:00";2023-02-11;"09:05:00";"4754";"sábado";8;"manha";"SBLO-SBCT";"sábado";9;"manha";47;23;47;3935;2023-02-08 04:18:46
"3936";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-11;"12:10:00";2023-02-11;"13:15:00";"4757";"sábado";12;"tarde";"SBLO-SBCT";"sábado";13;"tarde";47;23;47;3936;2023-02-08 04:18:46
"3937";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-12;"16:25:00";2023-02-12;"17:30:00";"4757";"domingo";16;"tarde";"SBLO-SBCT";"domingo";17;"tarde";50;20;50;3937;2023-02-08 04:18:46
"3938";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-12;"20:25:00";2023-02-12;"21:30:00";"4759";"domingo";20;"noite";"SBLO-SBCT";"domingo";21;"noite";44;26;44;3938;2023-02-08 04:18:46
"3939";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-13;"08:00:00";2023-02-13;"09:05:00";"4754";"segunda-feira";8;"manha";"SBLO-SBCT";"segunda-feira";9;"manha";48;22;48;3939;2023-02-08 04:18:46
"3940";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-13;"12:15:00";2023-02-13;"13:20:00";"4191";"segunda-feira";12;"tarde";"SBLO-SBCT";"segunda-feira";13;"tarde";49;21;49;3940;2023-02-08 04:18:46
"3941";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-13;"16:25:00";2023-02-13;"17:30:00";"4757";"segunda-feira";16;"tarde";"SBLO-SBCT";"segunda-feira";17;"tarde";49;21;49;3941;2023-02-08 04:18:46
"3942";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBCT";"AT76";70;2023-02-13;"20:25:00";2023-02-13;"21:30:00";"4759";"segunda-feira";20;"noite";"SBLO-SBCT";"segunda-feira";21;"noite";42;28;42;3942;2023-02-08 04:18:46
"3943";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"E195";118;2023-02-08;"05:45:00";2023-02-08;"06:50:00";"2961";"quarta-feira";5;"madrugada";"SBLO-SBKP";"quarta-feira";6;"manha";80;38;80;3943;2023-02-08 04:18:46
"3944";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-08;"11:15:00";2023-02-08;"12:40:00";"5057";"quarta-feira";11;"manha";"SBLO-SBKP";"quarta-feira";12;"tarde";57;13;57;3944;2023-02-08 04:18:46
"3945";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-08;"15:50:00";2023-02-08;"17:15:00";"4346";"quarta-feira";15;"tarde";"SBLO-SBKP";"quarta-feira";17;"tarde";58;12;58;3945;2023-02-08 04:18:46
"3946";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-08;"19:40:00";2023-02-08;"21:00:00";"2836";"quarta-feira";19;"noite";"SBLO-SBKP";"quarta-feira";21;"noite";52;18;52;3946;2023-02-08 04:18:46
"3947";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-09;"05:35:00";2023-02-09;"06:50:00";"2961";"quinta-feira";5;"madrugada";"SBLO-SBKP";"quinta-feira";6;"manha";52;18;52;3947;2023-02-08 04:18:46
"3948";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-09;"11:15:00";2023-02-09;"12:40:00";"5057";"quinta-feira";11;"manha";"SBLO-SBKP";"quinta-feira";12;"tarde";59;11;59;3948;2023-02-08 04:18:46
"3949";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"E195";118;2023-02-09;"14:50:00";2023-02-09;"15:55:00";"4346";"quinta-feira";14;"tarde";"SBLO-SBKP";"quinta-feira";15;"tarde";89;29;89;3949;2023-02-08 04:18:46
"3950";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-09;"19:40:00";2023-02-09;"21:00:00";"2836";"quinta-feira";19;"noite";"SBLO-SBKP";"quinta-feira";21;"noite";53;17;53;3950;2023-02-08 04:18:46
"3951";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-10;"11:15:00";2023-02-10;"12:40:00";"5057";"sexta-feira";11;"manha";"SBLO-SBKP";"sexta-feira";12;"tarde";60;10;60;3951;2023-02-08 04:18:46
"3952";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-10;"15:50:00";2023-02-10;"17:15:00";"4346";"sexta-feira";15;"tarde";"SBLO-SBKP";"sexta-feira";17;"tarde";60;10;60;3952;2023-02-08 04:18:46
"3953";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-10;"19:40:00";2023-02-10;"21:00:00";"2836";"sexta-feira";19;"noite";"SBLO-SBKP";"sexta-feira";21;"noite";54;16;54;3953;2023-02-08 04:18:46
"3954";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-11;"05:35:00";2023-02-11;"06:50:00";"2961";"sábado";5;"madrugada";"SBLO-SBKP";"sábado";6;"manha";52;18;52;3954;2023-02-08 04:18:46
"3955";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-11;"11:20:00";2023-02-11;"12:45:00";"5057";"sábado";11;"manha";"SBLO-SBKP";"sábado";12;"tarde";59;11;59;3955;2023-02-08 04:18:46
"3956";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"E195";118;2023-02-11;"18:55:00";2023-02-11;"20:00:00";"2836";"sábado";18;"noite";"SBLO-SBKP";"sábado";20;"noite";83;35;83;3956;2023-02-08 04:18:46
"3957";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"E195";118;2023-02-12;"05:45:00";2023-02-12;"06:50:00";"2961";"domingo";5;"madrugada";"SBLO-SBKP";"domingo";6;"manha";84;34;84;3957;2023-02-08 04:18:46
"3958";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-12;"11:20:00";2023-02-12;"12:45:00";"5057";"domingo";11;"manha";"SBLO-SBKP";"domingo";12;"tarde";61;9;61;3958;2023-02-08 04:18:46
"3959";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-12;"16:00:00";2023-02-12;"17:25:00";"4346";"domingo";16;"tarde";"SBLO-SBKP";"domingo";17;"tarde";62;8;62;3959;2023-02-08 04:18:46
"3960";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-12;"19:45:00";2023-02-12;"21:05:00";"2836";"domingo";19;"noite";"SBLO-SBKP";"domingo";21;"noite";56;14;56;3960;2023-02-08 04:18:46
"3961";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-13;"05:35:00";2023-02-13;"06:50:00";"2961";"segunda-feira";5;"madrugada";"SBLO-SBKP";"segunda-feira";6;"manha";53;17;53;3961;2023-02-08 04:18:46
"3962";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-13;"11:15:00";2023-02-13;"12:40:00";"5057";"segunda-feira";11;"manha";"SBLO-SBKP";"segunda-feira";12;"tarde";60;10;60;3962;2023-02-08 04:18:46
"3963";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-13;"15:50:00";2023-02-13;"17:15:00";"4346";"segunda-feira";15;"tarde";"SBLO-SBKP";"segunda-feira";17;"tarde";61;9;61;3963;2023-02-08 04:18:46
"3964";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBKP";"AT76";70;2023-02-13;"19:40:00";2023-02-13;"21:00:00";"Z2836";"segunda-feira";19;"noite";"SBLO-SBKP";"segunda-feira";21;"noite";55;15;55;3964;2023-02-08 04:18:46
"3965";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBLO";"SBPS";"A20N";174;2023-02-12;"14:10:00";2023-02-12;"16:30:00";"2557";"domingo";14;"tarde";"SBLO-SBPS";"domingo";16;"tarde";108;66;108;3965;2023-02-08 04:18:46
"3966";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"E195";118;2023-02-08;"04:05:00";2023-02-08;"05:10:00";"4113";"quarta-feira";4;"madrugada";"SBMA-SBBE";"quarta-feira";5;"madrugada";71;47;71;3966;2023-02-08 04:18:46
"3967";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"A20N";174;2023-02-08;"15:25:00";2023-02-08;"16:30:00";"4210";"quarta-feira";15;"tarde";"SBMA-SBBE";"quarta-feira";16;"tarde";112;62;112;3967;2023-02-08 04:18:46
"3968";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"E195";118;2023-02-09;"04:05:00";2023-02-09;"05:10:00";"4113";"quinta-feira";4;"madrugada";"SBMA-SBBE";"quinta-feira";5;"madrugada";73;45;73;3968;2023-02-08 04:18:46
"3969";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"A20N";174;2023-02-09;"15:25:00";2023-02-09;"16:30:00";"4210";"quinta-feira";15;"tarde";"SBMA-SBBE";"quinta-feira";16;"tarde";114;60;114;3969;2023-02-08 04:18:46
"3970";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"E195";118;2023-02-10;"04:05:00";2023-02-10;"05:10:00";"4113";"sexta-feira";4;"madrugada";"SBMA-SBBE";"sexta-feira";5;"madrugada";74;44;74;3970;2023-02-08 04:18:46
"3971";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"A20N";174;2023-02-10;"15:25:00";2023-02-10;"16:30:00";"4210";"sexta-feira";15;"tarde";"SBMA-SBBE";"sexta-feira";16;"tarde";115;59;115;3971;2023-02-08 04:18:46
"3972";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"A20N";174;2023-02-11;"15:00:00";2023-02-11;"16:05:00";"4210";"sábado";15;"tarde";"SBMA-SBBE";"sábado";16;"tarde";114;60;114;3972;2023-02-08 04:18:46
"3973";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"A20N";174;2023-02-12;"15:25:00";2023-02-12;"16:30:00";"4210";"domingo";15;"tarde";"SBMA-SBBE";"domingo";16;"tarde";117;57;117;3973;2023-02-08 04:18:46
"3974";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"E195";118;2023-02-13;"03:50:00";2023-02-13;"04:55:00";"4113";"segunda-feira";3;"madrugada";"SBMA-SBBE";"segunda-feira";4;"madrugada";74;44;74;3974;2023-02-08 04:18:46
"3975";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBBE";"A20N";174;2023-02-13;"15:25:00";2023-02-13;"16:30:00";"4210";"segunda-feira";15;"tarde";"SBMA-SBBE";"segunda-feira";16;"tarde";115;59;115;3975;2023-02-08 04:18:46
"3976";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBCF";"E195";118;2023-02-08;"04:20:00";2023-02-08;"06:50:00";"4088";"quarta-feira";4;"madrugada";"SBMA-SBCF";"quarta-feira";6;"manha";103;15;103;3976;2023-02-08 04:18:46
"3977";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBCF";"E195";118;2023-02-09;"04:20:00";2023-02-09;"06:50:00";"4088";"quinta-feira";4;"madrugada";"SBMA-SBCF";"quinta-feira";6;"manha";105;13;105;3977;2023-02-08 04:18:46
"3978";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBCF";"E195";118;2023-02-10;"04:20:00";2023-02-10;"06:50:00";"4088";"sexta-feira";4;"madrugada";"SBMA-SBCF";"sexta-feira";6;"manha";106;12;106;3978;2023-02-08 04:18:46
"3979";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBCF";"E195";118;2023-02-11;"03:20:00";2023-02-11;"05:50:00";"4088";"sábado";3;"madrugada";"SBMA-SBCF";"sábado";5;"madrugada";105;13;105;3979;2023-02-08 04:18:46
"3980";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMA";"SBCF";"E195";118;2023-02-13;"04:20:00";2023-02-13;"06:50:00";"4088";"segunda-feira";4;"madrugada";"SBMA-SBCF";"segunda-feira";6;"manha";106;12;106;3980;2023-02-08 04:18:46
"3981";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-08;"10:55:00";2023-02-08;"12:50:00";"2935";"quarta-feira";10;"manha";"SBME-SBKP";"quarta-feira";12;"tarde";45;25;45;3981;2023-02-08 04:18:46
"3982";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-09;"10:55:00";2023-02-09;"12:50:00";"2935";"quinta-feira";10;"manha";"SBME-SBKP";"quinta-feira";12;"tarde";46;24;46;3982;2023-02-08 04:18:46
"3983";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-10;"10:55:00";2023-02-10;"12:50:00";"2935";"sexta-feira";10;"manha";"SBME-SBKP";"sexta-feira";12;"tarde";47;23;47;3983;2023-02-08 04:18:46
"3984";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-10;"19:35:00";2023-02-10;"21:30:00";"2799";"sexta-feira";19;"noite";"SBME-SBKP";"sexta-feira";21;"noite";42;28;42;3984;2023-02-08 04:18:46
"3985";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-11;"10:55:00";2023-02-11;"12:50:00";"2935";"sábado";10;"manha";"SBME-SBKP";"sábado";12;"tarde";46;24;46;3985;2023-02-08 04:18:46
"3986";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-12;"19:40:00";2023-02-12;"21:35:00";"2799";"domingo";19;"noite";"SBME-SBKP";"domingo";21;"noite";44;26;44;3986;2023-02-08 04:18:46
"3987";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-13;"10:55:00";2023-02-13;"12:50:00";"2935";"segunda-feira";10;"manha";"SBME-SBKP";"segunda-feira";12;"tarde";48;22;48;3987;2023-02-08 04:18:46
"3988";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBME";"SBKP";"AT76";70;2023-02-13;"19:35:00";2023-02-13;"21:30:00";"2799";"segunda-feira";19;"noite";"SBME-SBKP";"segunda-feira";21;"noite";42;28;42;3988;2023-02-08 04:18:46
"3989";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-08;"08:10:00";2023-02-08;"09:25:00";"2734";"quarta-feira";8;"manha";"SBMG-SBCT";"quarta-feira";9;"manha";49;21;49;3989;2023-02-08 04:18:46
"3990";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-08;"16:10:00";2023-02-08;"17:20:00";"2804";"quarta-feira";16;"tarde";"SBMG-SBCT";"quarta-feira";17;"tarde";49;21;49;3990;2023-02-08 04:18:46
"3991";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-08;"21:10:00";2023-02-08;"22:20:00";"4189";"quarta-feira";21;"noite";"SBMG-SBCT";"quarta-feira";22;"noite";43;27;43;3991;2023-02-08 04:18:46
"3992";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-09;"08:10:00";2023-02-09;"09:25:00";"2734";"quinta-feira";8;"manha";"SBMG-SBCT";"quinta-feira";9;"manha";50;20;50;3992;2023-02-08 04:18:46
"3993";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-09;"12:10:00";2023-02-09;"13:25:00";"4755";"quinta-feira";12;"tarde";"SBMG-SBCT";"quinta-feira";13;"tarde";51;19;51;3993;2023-02-08 04:18:46
"3994";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-09;"16:10:00";2023-02-09;"17:20:00";"2804";"quinta-feira";16;"tarde";"SBMG-SBCT";"quinta-feira";17;"tarde";51;19;51;3994;2023-02-08 04:18:46
"3995";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-09;"21:10:00";2023-02-09;"22:20:00";"4189";"quinta-feira";21;"noite";"SBMG-SBCT";"quinta-feira";22;"noite";45;25;45;3995;2023-02-08 04:18:46
"3996";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-10;"08:10:00";2023-02-10;"09:25:00";"2734";"sexta-feira";8;"manha";"SBMG-SBCT";"sexta-feira";9;"manha";51;19;51;3996;2023-02-08 04:18:46
"3997";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-10;"12:10:00";2023-02-10;"13:25:00";"4755";"sexta-feira";12;"tarde";"SBMG-SBCT";"sexta-feira";13;"tarde";52;18;52;3997;2023-02-08 04:18:46
"3998";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-10;"16:10:00";2023-02-10;"17:20:00";"2804";"sexta-feira";16;"tarde";"SBMG-SBCT";"sexta-feira";17;"tarde";52;18;52;3998;2023-02-08 04:18:46
"3999";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-10;"21:10:00";2023-02-10;"22:20:00";"4189";"sexta-feira";21;"noite";"SBMG-SBCT";"sexta-feira";22;"noite";46;24;46;3999;2023-02-08 04:18:46
"4000";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-11;"08:10:00";2023-02-11;"09:25:00";"2734";"sábado";8;"manha";"SBMG-SBCT";"sábado";9;"manha";50;20;50;4000;2023-02-08 04:18:46
"4001";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-11;"12:10:00";2023-02-11;"13:25:00";"4755";"sábado";12;"tarde";"SBMG-SBCT";"sábado";13;"tarde";51;19;51;4001;2023-02-08 04:18:46
"4002";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-12;"16:10:00";2023-02-12;"17:20:00";"2804";"domingo";16;"tarde";"SBMG-SBCT";"domingo";17;"tarde";53;17;53;4002;2023-02-08 04:18:46
"4003";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-12;"21:10:00";2023-02-12;"22:20:00";"4189";"domingo";21;"noite";"SBMG-SBCT";"domingo";22;"noite";47;23;47;4003;2023-02-08 04:18:46
"4004";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-13;"08:10:00";2023-02-13;"09:25:00";"2734";"segunda-feira";8;"manha";"SBMG-SBCT";"segunda-feira";9;"manha";51;19;51;4004;2023-02-08 04:18:46
"4005";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-13;"12:10:00";2023-02-13;"13:25:00";"4755";"segunda-feira";12;"tarde";"SBMG-SBCT";"segunda-feira";13;"tarde";52;18;52;4005;2023-02-08 04:18:46
"4006";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-13;"16:10:00";2023-02-13;"17:20:00";"2804";"segunda-feira";16;"tarde";"SBMG-SBCT";"segunda-feira";17;"tarde";52;18;52;4006;2023-02-08 04:18:46
"4007";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBCT";"AT76";70;2023-02-13;"21:10:00";2023-02-13;"22:20:00";"4189";"segunda-feira";21;"noite";"SBMG-SBCT";"segunda-feira";22;"noite";46;24;46;4007;2023-02-08 04:18:46
"4008";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBKP";"AT76";70;2023-02-08;"05:30:00";2023-02-08;"07:00:00";"2842";"quarta-feira";5;"madrugada";"SBMG-SBKP";"quarta-feira";7;"manha";52;18;52;4008;2023-02-08 04:18:46
"4009";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBKP";"AT76";70;2023-02-08;"11:20:00";2023-02-08;"12:55:00";"4511";"quarta-feira";11;"manha";"SBMG-SBKP";"quarta-feira";12;"tarde";59;11;59;4009;2023-02-08 04:18:46
"4010";"AZU";"AZUL LINHAS AÉREAS BRASILEIRAS S/A";"SBMG";"SBKP";"AT76";70;2023-02-08;"15:05:00";2023-02-08;"16:40:00";"4611";"quarta-feira";15;"tarde";"SBMG-SBKP";"quarta-feira";16;"tarde";60;10;60;4010;2023-02-08 04:18:46
